ISO_A2,University,Count,Country
FR,Institut National des Sciences Appliquées de Lyon,263,France
FR,Institut National des Sciences Appliquées de Rennes,263,France
FR,Institut National des Sciences Appliquées de Rouen,263,France
FR,Institut National des Sciences Appliquées de Toulouse,263,France
FR,Institut National des Télécommunications,263,France
FR,Institut National Polytechnique de Grenoble,263,France
FR,Institut National Polytechnique de Lorraine,263,France
FR,Institut National Polytechnique de Toulouse,263,France
FR,Institut National Supérieur de Formation Agro-Alimentaire,263,France
FR,Institut Supérieur Agricole de Beauvais,263,France
FR,Institut Supérieur d'Agriculture Lille,263,France
FR,Institut Supérieur d'Agriculture Rhone-Alpes,263,France
FR,Institut Supérieure d'Electronique de Paris,263,France
FR,Institut Supérieure d'Electronique du Nord,263,France
FR,Institut Textile et Chimique de Lyon,263,France
FR,"Schiller International University, Paris",263,France
FR,"Schiller International University, Strasbourg",263,France
FR,Université Blaise Pascal (Clermont-Ferrand II),263,France
FR,Université Bordeaux I,263,France
FR,Université Catholique de Lille,263,France
FR,Université Catholique de l' Ouest,263,France
FR,Université Catholique de Lyon,263,France
FR,Université Charles-de-Gaulle (Lille III),263,France
FR,Université Claude Bernard (Lyon I),263,France
FR,Université d'Aix-Marseille III,263,France
FR,Université d'Angers,263,France
FR,Université d'Artois,263,France
FR,Université d'Auvergne (Clermont-Ferrand I),263,France
FR,Université d'Avignon,263,France
FR,Université de Bourgogne,263,France
FR,Université de Bretagne Occidentale,263,France
FR,Université de Bretagne Sud,263,France
FR,Université de Caen Basse Normandie,263,France
FR,Université de Cergy-Pontoise,263,France
FR,Université de Corse Pascal Paoli,263,France
FR,Université de Franche-Comté,263,France
FR,Université de Haute-Alsace,263,France
FR,Université de la Méditerranée (Aix Marseille II),263,France
FR,Université de La Rochelle,263,France
FR,Université de Limoges,263,France
FR,Université de Marne la Vallée,263,France
FR,Université de Metz,263,France
FR,Université de Montpellier I,263,France
FR,Université de Montpellier II,263,France
FR,Université de Nantes,263,France
FR,Université de Nice-Sophia Antipolis,263,France
FR,Université Denis Diderot (Paris VII),263,France
FR,Université de Pau et des Pays de l'Adour,263,France
FR,Université de Perpignan,263,France
FR,Université de Picardie Jules-Verne,263,France
FR,Université de Poitiers,263,France
FR,Université de Provence (Aix-Marseille I),263,France
FR,Université de Reims Champagne-Ardenne,263,France
FR,Université de Rouen - Haute Normandie,263,France
FR,Université de Savoie,263,France
FR,Université des Sciences et Technologies de Lille (Lille I),263,France
FR,Université des Sciences Humaines (Strasbourg II),263,France
FR,Université des Sciences Sociales (Toulouse I),263,France
FR,Université de Technologie de Belfort Montbéliard,263,France
FR,Université de Technologie de Compiègne,263,France
FR,Université de Technologie de Troyes,263,France
FR,Université de Toulouse,263,France
FR,Université de Toulouse-le-Mirail (Toulouse II),263,France
FR,Université de Valenciennes et du Hainaut-Cambrésis,263,France
FR,Université de Versailles Saint-Quentin-en-Yvelines,263,France
FR,Université d'Evry Val d'Essonne,263,France
FR,Université d'Orléans,263,France
FR,Université du Droit et de la Sante (Lille II),263,France
FR,Université du Havre,263,France
FR,Université du Littoral Cote d'Opale,263,France
FR,Université du Maine,263,France
FR,"Université du Sud, Toulon et Var",263,France
FR,Université François Rabelais de Tours,263,France
FR,Université Henri Poincaré (Nancy I),263,France
FR,Université Jean Monnet,263,France
FR,Université Jean Moulin (Lyon III),263,France
FR,Université Joseph Fourier (Grenoble I),263,France
FR,Université Louis Pasteur (Strasbourg I),263,France
FR,Université Lumiére (Lyon II),263,France
FR,Université Michel de Montaigne (Bordeaux III ),263,France
FR,Université Montesquieu (Bordeaux IV),263,France
FR,Université Nancy II,263,France
FR,Université Panthéon-Assas (Paris II),263,France
FR,Université Panthéon-Sorbonne (Paris I),263,France
FR,Université Paris-Dauphine (Paris IX),263,France
FR,Université Paris Nanterre (Paris X),263,France
FR,Université Paris Nord (Paris XIII),263,France
FR,Université Paris-Sorbonne (Paris IV),263,France
FR,Université Paris Sud (Paris XI),263,France
FR,Université Paul Sabatier (Toulouse III),263,France
FR,Université Paul Valéry (Montpellier III),263,France
FR,Université Pierre et Marie Curie (Paris VI),263,France
FR,Université Pierre Mendes-France (Grenoble II),263,France
FR,Université René Descartes (Paris V),263,France
FR,Université Rennes I,263,France
FR,Université Rennes II - Haute-Bretagne,263,France
FR,Université Robert Schuman (Strasbourg III),263,France
FR,Université Sorbonne-Nouvelle (Paris III),263,France
FR,Université Stendhal (Grenoble III),263,France
FR,Université Val-de-Marne (Paris XII),263,France
FR,Université Victor Segalen (Bordeaux II),263,France
FR,Université Vincennes Saint-Denis (Paris VIII),263,France
FI,Abo Akademi University,31,Finland
FI,Academy of Fine Arts,31,Finland
FI,Central Ostrobothnia University of Applied Sciences,31,Finland
FI,Diaconia University of Applied Sciences,31,Finland
FI,EVTEK University of Applied Sciences,31,Finland
FI,Helsinki School of Economics and Business Administration,31,Finland
FI,Helsinki University of Technology,31,Finland
FI,Lahti Polytechnic,31,Finland
FI,Lappeenranta University of Technology,31,Finland
FI,Oulu Polytechnic,31,Finland
FI,Rovaniemi University of Applied Sciences,31,Finland
FI,Satakunta University Of Applied Scinces,31,Finland
FI,Scandinavian Art and Business Institute,31,Finland
FI,Sibelius Academy,31,Finland
FI,South Carelian Polytechnic,31,Finland
FI,"Swedish School of Economics and Business Administration, Finland",31,Finland
FI,Tampere Polytechnic,31,Finland
FI,Tampere University of Technology,31,Finland
FI,Theatre Academy Finland,31,Finland
FI,Turku School of Economics and Business Administration,31,Finland
FI,University of Art and Design Helsinki,31,Finland
FI,University of Helsinki,31,Finland
FI,University of Joensuu,31,Finland
FI,University of Jyväskylä,31,Finland
FI,University of Kuopio,31,Finland
FI,University of Lapland,31,Finland
FI,University of Oulu,31,Finland
FI,University of Tampere,31,Finland
FI,University of Turku,31,Finland
FI,University of Vaasa,31,Finland
FI,Vaasa University of Applied Sciences,31,Finland
FJ,Fiji National University ,4,Fiji
FJ,Fiji School of Medicine,4,Fiji
FJ,University of Fiji,4,Fiji
FJ,University of the South Pacific,4,Fiji
FO,University of the Faroe Islands,1,Faroe Islands
ET,Adama Science and Technology University,30,Ethiopia
ET,Addis Ababa Science & Technology University,30,Ethiopia
ET,Addis Ababa University,30,Ethiopia
ET,Adigrat University,30,Ethiopia
ET,Aksum University,30,Ethiopia
ET,Ambo University,30,Ethiopia
ET,Arba Minch University,30,Ethiopia
ET,Assosa University,30,Ethiopia
ET,Bahir Dar University,30,Ethiopia
ET,Bule Hora  University,30,Ethiopia
ET,Debre Birhan University,30,Ethiopia
ET,Debre Markos University,30,Ethiopia
ET,Dilla University,30,Ethiopia
ET,Dire Dawa University,30,Ethiopia
ET,Ethiopian Civil Service University,30,Ethiopia
ET,Gondar University,30,Ethiopia
ET,Haramaya University,30,Ethiopia
ET,Hawassa University,30,Ethiopia
ET,Jigjiga University,30,Ethiopia
ET,Jimma University,30,Ethiopia
ET,Madawalabu University,30,Ethiopia
ET,Mekelle Institute of Technology,30,Ethiopia
ET,Mekelle University,30,Ethiopia
ET,Mizan Tepi University,30,Ethiopia
ET,Semera University,30,Ethiopia
ET,Unity  University,30,Ethiopia
ET,Wolaita Sodo University,30,Ethiopia
ET,Wolkite University,30,Ethiopia
ET,Wollega University,30,Ethiopia
ET,Wollo University,30,Ethiopia
EE,Estonian Academy of Arts,10,Estonia
EE,Estonian Academy of Music and Theatre,10,Estonia
EE,Estonian Academy of Security Sciences,10,Estonia
EE,Estonian Business School,10,Estonia
EE,Estonian University of Life Sciences,10,Estonia
EE,Tallinn University,10,Estonia
EE,Tallinn University of Technology,10,Estonia
EE,Tartu Health Care College,10,Estonia
EE,University of Applied Sciences,10,Estonia
EE,University of Tartu,10,Estonia
ER,Eritrea Institute of Technology,1,Eritrea
GQ,Universidad Nacional de Guinea Ecuatorial,1,Equatorial Guinea
SV,Universidad Albert Einstein,25,El Salvador
SV,Universidad Autónoma de Santa Ana,25,El Salvador
SV,Universidad Capitain General Gerardo Barrios,25,El Salvador
SV,Universidad Católica de Occidente,25,El Salvador
SV,"Universidad Centroamericana ""José Simeón Canas""",25,El Salvador
SV,Universidad Cristiana de las Asambleas de Dios,25,El Salvador
SV,Universidad de El Salvador,25,El Salvador
SV,Universidad de Oriente,25,El Salvador
SV,Universidad de Sonsonate,25,El Salvador
SV,Universidad Don Bosco,25,El Salvador
SV,Universidad Dr. Andreas Bello,25,El Salvador
SV,Universidad Dr. Jose Matias Delgado,25,El Salvador
SV,Universidad Evangélica de El Salvador,25,El Salvador
SV,Universidad Francisco Gavidia,25,El Salvador
SV,Universidad Isaac Newton,25,El Salvador
SV,Universidad Luterana Salvadorena,25,El Salvador
SV,Universidad Modular Abierta,25,El Salvador
SV,Universidad Monsenor Oscar Arnulfo Romeo,25,El Salvador
SV,Universidad Nueva San Salvador,25,El Salvador
SV,Universidad Panamericana de San Salvador,25,El Salvador
SV,Universidad Pedagógica de El Salvador,25,El Salvador
SV,Universidad Politécnica de El Salvador,25,El Salvador
SV,"Universidad Salvadorena ""Alberto Masferrer""",25,El Salvador
SV,Universidad Técnica Latinoamericana,25,El Salvador
SV,Universidad Tecnológica de El Salvador,25,El Salvador
EG,Ain Shams University,44,Egypt
EG,Akhbar El Yom Academy,44,Egypt
EG,Al Azhar University,44,Egypt
EG,Alexandria University,44,Egypt
EG,American University in Cairo,44,Egypt
EG,Arab Academy for Science & Technology,44,Egypt
EG,Arab Open University,44,Egypt
EG,Assiut University,44,Egypt
EG,Benha University,44,Egypt
EG,Beni Suef University,44,Egypt
EG,Cairo University,44,Egypt
EG,Damanhour University,44,Egypt
EG,Damietta University,44,Egypt
EG,Delta University,44,Egypt
EG,El Shorouk Academy,44,Egypt
EG,Fayoum University,44,Egypt
EG,Future University,44,Egypt
EG,German University in Cairo,44,Egypt
EG,Helwan University,44,Egypt
EG,Higher Technological Institute,44,Egypt
EG,Kafr El-Sheikh University,44,Egypt
EG,Mansoura University,44,Egypt
EG,Menoufia University,44,Egypt
EG,Military Technical College,44,Egypt
EG,Minia University,44,Egypt
EG,Misr International University,44,Egypt
EG,Misr University for Sience and Technology,44,Egypt
EG,Modern Acadmy,44,Egypt
EG,Modern Sciences & Arts University,44,Egypt
EG,Modern University For Technology and Information,44,Egypt
EG,Nile University,44,Egypt
EG,October 6 university,44,Egypt
EG,Pharos International University,44,Egypt
EG,Port Said University,44,Egypt
EG,Sadat Academy for Management Sciences,44,Egypt
EG,Sinai University,44,Egypt
EG,Sohag University,44,Egypt
EG,South Valley University,44,Egypt
EG,Suez Canal University,44,Egypt
EG,Tanta University,44,Egypt
EG,Université Française d'Égypte,44,Egypt
EG,Université Senghor d'Alexandrie,44,Egypt
EG,University of Sadat City,44,Egypt
EG,Zagazig University,44,Egypt
EC,Brookdale Community College,43,Ecuador
EC,Escuela Politécnica de Chimborazo,43,Ecuador
EC,Escuela Politécnica del Ejercito,43,Ecuador
EC,Escuela Politécnica Nacional,43,Ecuador
EC,Escuela Superior Politécnica del Litoral,43,Ecuador
EC,Pontificia Universidad Católica del Ecuador,43,Ecuador
EC,Universidad Agraria del Ecuador,43,Ecuador
EC,Universidad Andina Simón Bolívar,43,Ecuador
EC,Universidad Casa Grande,43,Ecuador
EC,Universidad Catolica de Azogues,43,Ecuador
EC,Universidad Católica de Cuenca,43,Ecuador
EC,Universidad Católica de Santiago de Guayaquil,43,Ecuador
EC,Universidad Central del Ecuador,43,Ecuador
EC,Universidad de Cuenca,43,Ecuador
EC,Universidad de Especialidades del Espíritu Santo,43,Ecuador
EC,Universidad de Especialidades Turísticas ,43,Ecuador
EC,Universidad de Guayaquil,43,Ecuador
EC,Universidad del Azuay,43,Ecuador
EC,Universidad del Pacifico,43,Ecuador
EC,Universidad Estatal de Bolívar,43,Ecuador
EC,Universidad Internacional del Ecuador,43,Ecuador
EC,"Universidad Internacional SEK, Quito",43,Ecuador
EC,"Universidad Laica ""Eloy Alfaro"" de Manabi",43,Ecuador
EC,"Universidad Laica ""Vicente Rocafuerte"" de Guayaquil",43,Ecuador
EC,Universidad Nacional de Chimborazo,43,Ecuador
EC,Universidad Nacional de Loja,43,Ecuador
EC,Universidad Politécnica Salesiana,43,Ecuador
EC,Universidad San Francisco de Quito,43,Ecuador
EC,Universidad Santa María Campus Guayaquil,43,Ecuador
EC,Universidad Técnica de Ambato,43,Ecuador
EC,Universidad Técnica de Babahoyo,43,Ecuador
EC,Universidad Técnica de Cotopaxi,43,Ecuador
EC,"Universidad Técnica de Esmeraldas ""Luis Vargas Torres""",43,Ecuador
EC,Universidad Técnica del Norte,43,Ecuador
EC,Universidad Técnica de Machala,43,Ecuador
EC,Universidad Técnica de Manabí,43,Ecuador
EC,Universidad Técnica Estatal de Quevedo,43,Ecuador
EC,Universidad Técnica Particular de Loja,43,Ecuador
EC,Universidad Tecnológica América,43,Ecuador
EC,Universidad Tecnológica Equinoccial,43,Ecuador
EC,Universidad Tecnológica Indoamérica,43,Ecuador
EC,Universidad Tecnologica Israel,43,Ecuador
EC,Universidad Tecnológica San Antonio de Machala,43,Ecuador
DO,Instituto Tecnológico de Santo Domingo,28,Dominican Republic
DO,Pontificia Universidad Católica Madre y Maestra (PUCMM),28,Dominican Republic
DO,Universidad Abierta Para Adultos,28,Dominican Republic
DO,Universidad Adventista Dominicana,28,Dominican Republic
DO,Universidad Agroforestal Fernando A.Meriño,28,Dominican Republic
DO,Universidad APEC,28,Dominican Republic
DO,Universidad Autónoma de Santo Domingo,28,Dominican Republic
DO,Universidad Católica de Santo Domingo,28,Dominican Republic
DO,Universidad Católica Madre y Maestra,28,Dominican Republic
DO,Universidad Católica Nordestana,28,Dominican Republic
DO,Universidad Católica Tecnológica del Cibao,28,Dominican Republic
DO,Universidad Central del Este,28,Dominican Republic
DO,Universidad Central Dominicana de Estudio Profesionales,28,Dominican Republic
DO,Universidad de la Tercera Edad,28,Dominican Republic
DO,Universidad del Caribe,28,Dominican Republic
DO,Universidad Dominicana O&M,28,Dominican Republic
DO,Universidad Dominico-Americana,28,Dominican Republic
DO,Universidad Eugenio Maria de Hostos,28,Dominican Republic
DO,Universidad Experimental Felix Adam,28,Dominican Republic
DO,Universidad Federico Henríquez y Carvajal,28,Dominican Republic
DO,Universidad Iberoamericana,28,Dominican Republic
DO,Universidad Interamericana,28,Dominican Republic
DO,Universidad Nacional Evangélica,28,Dominican Republic
DO,Universidad Nacional Pedro Henríquez Ureña,28,Dominican Republic
DO,Universidad Odontológica Dominicana,28,Dominican Republic
DO,Universidad Tecnológica del Sur,28,Dominican Republic
DO,Universidad Tecnológica de Santiago,28,Dominican Republic
DO,Universidad Ulises Francisco Espaillat,28,Dominican Republic
DM,Ballsbridge University ,4,Dominica
DM,Dominica State College,4,Dominica
DM,New World University,4,Dominica
DM,Ross University Caribbean School of Medicine,4,Dominica
DJ,Université de Djibouti,1,Djibouti
DK,Aalborg Business College,31,Denmark
DK,Aalborg University,31,Denmark
DK,Aarhus School of Architecture,31,Denmark
DK,Aarhus School of Business,31,Denmark
DK,Aarhus Technical College,31,Denmark
DK,Aarhus University,31,Denmark
DK,Copenhagen Business School,31,Denmark
DK,Copenhagen University,31,Denmark
DK,Danish Business Academy,31,Denmark
DK,Danish University of Education,31,Denmark
DK,Engineering College of Aarhus,31,Denmark
DK,Engineering College of Copenhagen,31,Denmark
DK,International Business School of Scandinavia,31,Denmark
DK,International People's College,31,Denmark
DK,IT University of Copenhagen,31,Denmark
